sample_name	anonymized_name	collection_timestamp	depth	description	disease_status	dna_extracted	env_biome	env_feature	env_material	env_package	extracted_dna_avail_now	geo_loc_name	host_common_name	host_scientific_name	host_subject_id	host_taxid	latitude	longitude	lux_max	lux_mean	nh3_nox_po4_units	nh3_pa	nh3_pb	nox_pa	nox_pb	physical_specimen_location	physical_specimen_remaining	po4_pa	po4_pb	public	qiita_study_id	sample_type	scientific_name	season	state_location	taxon_id	temp	temp_max	temp_mean	title	wave_max	wave_mean
2229.S1.N1.4.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1 N1.4 HE512E9	2012-02-15	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWS1 N1.4 HE512E9	309355	-33.5456	151.3093	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	NSW - centre	1300146	18.3	19.76	18.26	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S1.N1.4.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1-N1.4-HP16B2	2012-02-15	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWS1-N1.4-HP16B2	112068	-33.5456	151.3093	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 2	NSW - centre	1300146	16.9	17.95	16.92	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S1.N1.4.HP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1-N1.4-HP26B3	2012-02-15	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWS1-N1.4-HP26B3	112068	-33.5456	151.3093	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Winter 1	NSW - centre	1300146	16.9	17.95	16.92	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S1.N1.4.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1-N1.4-HP36B4	2012-02-15	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWS1-N1.4-HP36B4	112068	-33.5456	151.3093	8267	1082	mg/L	0.077	0.053	0.00294	0.02	Thomas lab	TRUE	0.036	0.043	TRUE	2229	kelp mucus	algae metagenome	Winter 1	NSW - centre	1300146	17.843375	17.86	17.84	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	9.5	0.6
2229.S1.N1.4.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1-N1.4-HP46B5	2012-02-15	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWS1-N1.4-HP46B5	112068	-33.5456	151.3093	8267	1082	mg/L	0.077	0.053	0.00294	0.02	Thomas lab	TRUE	0.036	0.043	TRUE	2229	kelp mucus	algae metagenome	Winter 1	NSW - centre	1300146	17.843375	17.86	17.84	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	9.5	0.6
2229.S1.N1.4.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1-N1.4-HP56B6	2012-02-15	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWS1-N1.4-HP56B6	112068	-33.5456	151.3093	8267	1082	mg/L	0.077	0.053	0.00294	0.02	Thomas lab	TRUE	0.036	0.043	TRUE	2229	kelp mucus	algae metagenome	Winter 1	NSW - centre	1300146	17.843375	17.86	17.84	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	9.5	0.6
2229.S1.N1.5.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1-N1.5-HP16B7	2012-02-15	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWS1-N1.5-HP16B7	112068	-33.5995	151.3282	8267	1082	mg/L	0.077	0.053	0.00294	0.02	Thomas lab	TRUE	0.036	0.043	TRUE	2229	kelp mucus	algae metagenome	Winter 1	NSW - centre	1300146	17.843375	17.86	17.84	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	9.5	0.6
2229.S1.N1.5.HP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1-N1.5-HP26B8	2012-02-15	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWS1-N1.5-HP26B8	112068	-33.5995	151.3282	8267	1082	mg/L	0.077	0.053	0.00294	0.02	Thomas lab	TRUE	0.036	0.043	TRUE	2229	kelp mucus	algae metagenome	Winter 1	NSW - centre	1300146	17.843375	17.86	17.84	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	9.5	0.6
2229.S1.N1.5.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1-N1.5-HP36B9	2012-02-15	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWS1-N1.5-HP36B9	112068	-33.5995	151.3282	8267	1082	mg/L	0.077	0.053	0.00294	0.02	Thomas lab	TRUE	0.036	0.043	TRUE	2229	kelp mucus	algae metagenome	Winter 1	NSW - centre	1300146	17.843375	17.86	17.84	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	9.5	0.6
2229.S1.N1.5.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1-N1.5-HP46B10	2012-02-15	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWS1-N1.5-HP46B10	112068	-33.5995	151.3282	8267	1082	mg/L	0.077	0.053	0.00294	0.02	Thomas lab	TRUE	0.036	0.043	TRUE	2229	kelp mucus	algae metagenome	Winter 1	NSW - centre	1300146	17.843375	17.86	17.84	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	9.5	0.6
2229.S1.N1.5.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1-N1.5-HP56B11	2012-02-15	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWS1-N1.5-HP56B11	112068	-33.5995	151.3282	13778	1955	mg/L	0.073	0.026	0.001	0.011	Thomas lab	TRUE	0.032	0.044	TRUE	2229	kelp mucus	algae metagenome	Winter 1	NSW - centre	1300146	17.68553125	17.95	17.69	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	7.3	0.4
2229.S1.N1.6.HP1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1-N1.6-HP16B12	2012-02-15	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWS1-N1.6-HP16B12	112068	-34.0565	151.1567	13778	1955	mg/L	0.073	0.026	0.001	0.011	Thomas lab	TRUE	0.032	0.044	TRUE	2229	kelp mucus	algae metagenome	Winter 1	NSW - centre	1300146	17.68553125	17.95	17.69	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	7.3	0.4
2229.S1.N1.6.HP2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1-N1.6-HP26C1	2012-02-15	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWS1-N1.6-HP26C1	112068	-34.0565	151.1567	13778	1955	mg/L	0.073	0.026	0.001	0.011	Thomas lab	TRUE	0.032	0.044	TRUE	2229	kelp mucus	algae metagenome	Winter 1	NSW - centre	1300146	17.68553125	17.95	17.69	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	7.3	0.4
2229.S1.N1.6.HP3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1-N1.6-HP36C2	2012-02-15	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWS1-N1.6-HP36C2	112068	-34.0565	151.1567	13778	1955	mg/L	0.073	0.026	0.001	0.011	Thomas lab	TRUE	0.032	0.044	TRUE	2229	kelp mucus	algae metagenome	Winter 1	NSW - centre	1300146	17.68553125	17.95	17.69	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	7.3	0.4
2229.S1.N1.6.HP4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1-N1.6-HP46C3	2012-02-15	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWS1-N1.6-HP46C3	112068	-34.0565	151.1567	13778	1955	mg/L	0.073	0.026	0.001	0.011	Thomas lab	TRUE	0.032	0.044	TRUE	2229	kelp mucus	algae metagenome	Winter 1	NSW - centre	1300146	17.68553125	17.95	17.69	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	7.3	0.4
2229.S1.N1.6.HP5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1-N1.6-HP56C4	2012-02-15	0.01-0.02	DNA from surface swab of Phyllospora comosa macro algae	Sick	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	cray weed	Phyllospora comosa	UNSWS1-N1.6-HP56C4	112068	-34.0565	151.1567	13778	1955	mg/L	0.073	0.026	0.001	0.011	Thomas lab	TRUE	0.032	0.044	TRUE	2229	kelp mucus	algae metagenome	Winter 1	NSW - centre	1300146	17.68553125	17.95	17.69	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	7.3	0.4
2229.S1.N1.7.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1 N1.7 HE112E10	2012-02-15	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWS1 N1.7 HE112E10	309355	-33.8006	151.2971	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	NSW - centre	1300146	18.3	19.76	18.26	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S1.N1.7.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1 N1.7 HE212E11	2012-02-15	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWS1 N1.7 HE212E11	309355	-33.8006	151.2971	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	NSW - centre	1300146	18.3	19.76	18.26	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S1.N1.7.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1 N1.7 HE312E12	2012-02-15	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWS1 N1.7 HE312E12	309355	-33.8006	151.2971	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	NSW - centre	1300146	18.3	19.76	18.26	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S1.N1.7.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1 N1.7 HE412F1	2012-02-15	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWS1 N1.7 HE412F1	309355	-33.8006	151.2971	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	NSW - centre	1300146	18.3	19.76	18.26	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S1.N1.7.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1 N1.7 HE512F2	2012-02-15	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWS1 N1.7 HE512F2	309355	-33.8006	151.2971	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	NSW - centre	1300146	18.3	19.76	18.26	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S1.N1.8.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1 N1.8 HE112F3	2012-02-23	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWS1 N1.8 HE112F3	309355	-33.9157	151.2643	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	NSW - centre	1300146	18	19.57	18.02	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S1.N1.8.HE2.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1 N1.8 HE212F4	2012-02-23	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWS1 N1.8 HE212F4	309355	-33.9157	151.2643	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	NSW - centre	1300146	18	19.57	18.02	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S1.N1.8.HE3.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1 N1.8 HE312F5	2012-02-23	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWS1 N1.8 HE312F5	309355	-33.9157	151.2643	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	NSW - centre	1300146	18	19.57	18.02	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S1.N1.8.HE4.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1 N1.8 HE412F6	2012-02-23	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWS1 N1.8 HE412F6	309355	-33.9157	151.2643	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	NSW - centre	1300146	18	19.57	18.02	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S1.N1.8.HE5.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1 N1.8 HE512F7	2012-02-23	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWS1 N1.8 HE512F7	309355	-33.9157	151.2643	Missing: Not provided	Missing: Not provided	mg/L	Missing: Not provided	Missing: Not provided	Missing: Not provided	Missing: Not provided	Thomas lab	TRUE	Missing: Not provided	Missing: Not provided	TRUE	2229	kelp mucus	algae metagenome	Summer 1	NSW - centre	1300146	18	19.57	18.02	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	Missing: Not provided	Missing: Not provided
2229.S1.N1.9.HE1.Thomas.CMB.Seaweed.lane6.NoIndex.L006	UNSWS1 N1.9 HE112F8	2012-02-23	0.02-0.03	DNA from surface swab of Ecklonia radiata macro algae	Healthy	TRUE	marine biome	kelp forest	biofilm	host-associated	TRUE	Australia:NSW	kelp	Ecklonia radiata	UNSWS1 N1.9 HE112F8	309355	-33.9907	151.2324	4822	742	mg/L	0.171	0.077	0.105	0.012	Thomas lab	TRUE	0.035	0.156	TRUE	2229	kelp mucus	algae metagenome	Summer 1	NSW - centre	1300146	18.13837097	19.76	18.14	Continental-scale variation in seaweed host-associated bacterial communities is a function of host condition, not geography	15.3	1.1
