sample_name	adult_diet	altitude_m	annual_season_precpt	annual_season_temp	anonymized_name	arachnid	barometric_presure	blood	carb_nitro_ratio	class	cmin_rate	collection_timestamp	country	depth	depth_m	description	dew_point_temp	diet	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	end_time	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	extracted_dna_avail_now	family	general_diet	genus_species	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	insect	land_use	latitude	latitude_deg	longitude	longitude_deg	max_wind_speed	order_tax	ph	ph_meth	phloem	physical_specimen_location	physical_specimen_remaining	place	public	qiita_study_id	relative_humidity	sample_scientific_name	sample_set	sample_taxid	sample_type	scientific_name	silt_clay	soil_moisture_deficit	soil_type	solar_radiation	specific_location	specific_location_name	start_time	superorder	taxon_id	temp	temperature_deg_c	texture	title	tot_nitro	tot_org_carb	tot_org_nitro	wind_cardinal_directions	wind_speed
1521.226.7.s.7.1.sequences	Not applicable	0.0	Not applicable	Not applicable	226.7	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	0	PNNL, water well samples 226.7	0	Not applicable	TRUE	122.94	122.94	True	EMP sample	Free-living	Non-saline	Water (non-saline)	Not applicable	aquatic biome	contaminated water	fresh water	water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	USA	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	226.7	Not applicable	Not applicable	Not applicable	Not applicable	46.35	46.35	-119.94	-119.94	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Richland, Washington	TRUE	1521	Not applicable	mine drainage metagenome	PNNL_B	410659	groundwater	groundwater metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Richland, Washington	Not applicable	Not applicable	Not applicable	717931	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.226.8.s.7.1.sequences	Not applicable	0.0	Not applicable	Not applicable	226.8	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	0	PNNL, water well samples 226.8	0	Not applicable	TRUE	122.94	122.94	True	EMP sample	Free-living	Non-saline	Water (non-saline)	Not applicable	aquatic biome	contaminated water	fresh water	water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	USA	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	226.8	Not applicable	Not applicable	Not applicable	Not applicable	46.35	46.35	-119.94	-119.94	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Richland, Washington	TRUE	1521	Not applicable	mine drainage metagenome	PNNL_B	410659	groundwater	groundwater metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Richland, Washington	Not applicable	Not applicable	Not applicable	717931	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.226.9.s.7.1.sequences	Not applicable	0.0	Not applicable	Not applicable	226.9	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	0	PNNL, water well samples 226.9	0	Not applicable	TRUE	122.94	122.94	True	EMP sample	Free-living	Non-saline	Water (non-saline)	Not applicable	aquatic biome	contaminated water	fresh water	water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	USA	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	226.9	Not applicable	Not applicable	Not applicable	Not applicable	46.35	46.35	-119.94	-119.94	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Richland, Washington	TRUE	1521	Not applicable	mine drainage metagenome	PNNL_B	410659	groundwater	groundwater metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Richland, Washington	Not applicable	Not applicable	Not applicable	717931	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.227.1.1.s.7.1.sequences	Not applicable	0.0	Not applicable	Not applicable	227.1.1	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	0	PNNL, water well samples 227.1.1	0	Not applicable	TRUE	122.94	122.94	True	EMP sample	Free-living	Non-saline	Water (non-saline)	Not applicable	aquatic biome	contaminated water	fresh water	water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	USA	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	227.1.1	Not applicable	Not applicable	Not applicable	Not applicable	46.35	46.35	-119.94	-119.94	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Richland, Washington	TRUE	1521	Not applicable	mine drainage metagenome	PNNL_B	410659	groundwater	groundwater metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Richland, Washington	Not applicable	Not applicable	Not applicable	717931	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.227.1.s.7.1.sequences	Not applicable	0.0	Not applicable	Not applicable	227.1	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	0	PNNL, water well samples 227.1	0	Not applicable	TRUE	122.94	122.94	True	EMP sample	Free-living	Non-saline	Water (non-saline)	Not applicable	aquatic biome	contaminated water	fresh water	water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	USA	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	227.1	Not applicable	Not applicable	Not applicable	Not applicable	46.35	46.35	-119.94	-119.94	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Richland, Washington	TRUE	1521	Not applicable	mine drainage metagenome	PNNL_B	410659	groundwater	groundwater metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Richland, Washington	Not applicable	Not applicable	Not applicable	717931	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.227.11.s.7.1.sequences	Not applicable	0.0	Not applicable	Not applicable	227.11	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	0	PNNL, water well samples 227.11	0	Not applicable	TRUE	122.94	122.94	True	EMP sample	Free-living	Non-saline	Water (non-saline)	Not applicable	aquatic biome	contaminated water	fresh water	water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	USA	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	227.11	Not applicable	Not applicable	Not applicable	Not applicable	46.35	46.35	-119.94	-119.94	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Richland, Washington	TRUE	1521	Not applicable	mine drainage metagenome	PNNL_B	410659	groundwater	groundwater metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Richland, Washington	Not applicable	Not applicable	Not applicable	717931	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.227.2.s.7.1.sequences	Not applicable	0.0	Not applicable	Not applicable	227.2	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	0	PNNL, water well samples 227.2	0	Not applicable	TRUE	122.94	122.94	True	EMP sample	Free-living	Non-saline	Water (non-saline)	Not applicable	aquatic biome	contaminated water	fresh water	water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	USA	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	227.2	Not applicable	Not applicable	Not applicable	Not applicable	46.35	46.35	-119.94	-119.94	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Richland, Washington	TRUE	1521	Not applicable	mine drainage metagenome	PNNL_B	410659	groundwater	groundwater metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Richland, Washington	Not applicable	Not applicable	Not applicable	717931	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.227.3.s.7.1.sequences	Not applicable	0.0	Not applicable	Not applicable	227.3	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	0	PNNL, water well samples 227.3	0	Not applicable	TRUE	122.94	122.94	True	EMP sample	Free-living	Non-saline	Water (non-saline)	Not applicable	aquatic biome	contaminated water	fresh water	water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	USA	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	227.3	Not applicable	Not applicable	Not applicable	Not applicable	46.35	46.35	-119.94	-119.94	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Richland, Washington	TRUE	1521	Not applicable	mine drainage metagenome	PNNL_B	410659	groundwater	groundwater metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Richland, Washington	Not applicable	Not applicable	Not applicable	717931	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.227.4.s.7.1.sequences	Not applicable	0.0	Not applicable	Not applicable	227.4	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	0	PNNL, water well samples 227.4	0	Not applicable	TRUE	122.94	122.94	True	EMP sample	Free-living	Non-saline	Water (non-saline)	Not applicable	aquatic biome	contaminated water	fresh water	water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	USA	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	227.4	Not applicable	Not applicable	Not applicable	Not applicable	46.35	46.35	-119.94	-119.94	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Richland, Washington	TRUE	1521	Not applicable	mine drainage metagenome	PNNL_B	410659	groundwater	groundwater metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Richland, Washington	Not applicable	Not applicable	Not applicable	717931	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.227.5.s.7.1.sequences	Not applicable	0.0	Not applicable	Not applicable	227.5	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	0	PNNL, water well samples 227.5	0	Not applicable	TRUE	122.94	122.94	True	EMP sample	Free-living	Non-saline	Water (non-saline)	Not applicable	aquatic biome	contaminated water	fresh water	water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	USA	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	227.5	Not applicable	Not applicable	Not applicable	Not applicable	46.35	46.35	-119.94	-119.94	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Richland, Washington	TRUE	1521	Not applicable	mine drainage metagenome	PNNL_B	410659	groundwater	groundwater metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Richland, Washington	Not applicable	Not applicable	Not applicable	717931	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.227.6.s.7.1.sequences	Not applicable	0.0	Not applicable	Not applicable	227.6	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	0	PNNL, water well samples 227.6	0	Not applicable	TRUE	122.94	122.94	True	EMP sample	Free-living	Non-saline	Water (non-saline)	Not applicable	aquatic biome	contaminated water	fresh water	water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	USA	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	227.6	Not applicable	Not applicable	Not applicable	Not applicable	46.35	46.35	-119.94	-119.94	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Richland, Washington	TRUE	1521	Not applicable	mine drainage metagenome	PNNL_B	410659	groundwater	groundwater metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Richland, Washington	Not applicable	Not applicable	Not applicable	717931	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.227.7.s.7.1.sequences	Not applicable	0.0	Not applicable	Not applicable	227.7	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	0	PNNL, water well samples 227.7	0	Not applicable	TRUE	122.94	122.94	True	EMP sample	Free-living	Non-saline	Water (non-saline)	Not applicable	aquatic biome	contaminated water	fresh water	water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	USA	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	227.7	Not applicable	Not applicable	Not applicable	Not applicable	46.35	46.35	-119.94	-119.94	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Richland, Washington	TRUE	1521	Not applicable	mine drainage metagenome	PNNL_B	410659	groundwater	groundwater metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Richland, Washington	Not applicable	Not applicable	Not applicable	717931	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
1521.227.8.s.7.1.sequences	Not applicable	0.0	Not applicable	Not applicable	227.8	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	GAZ:United States of America	0	0	PNNL, water well samples 227.8	0	Not applicable	TRUE	122.94	122.94	True	EMP sample	Free-living	Non-saline	Water (non-saline)	Not applicable	aquatic biome	contaminated water	fresh water	water	biome	aquatic biome	Not applicable	Not applicable	Not applicable	Not applicable	TRUE	Not applicable	Not applicable	Not applicable	USA	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	Not applicable	227.8	Not applicable	Not applicable	Not applicable	Not applicable	46.35	46.35	-119.94	-119.94	Not applicable	Not applicable	Not applicable	electrode		CCME	FALSE	Richland, Washington	TRUE	1521	Not applicable	mine drainage metagenome	PNNL_B	410659	groundwater	groundwater metagenome	Not applicable	Not applicable	Not applicable	Not applicable	Richland, Washington	Not applicable	Not applicable	Not applicable	717931	Not applicable	Not applicable	Not applicable	Samples presented at EMP conference June 2011 Shenzhen	Not applicable	Not applicable	Not applicable		Not applicable
