sample_name	agrochem_addition	altitude_m	annual_season_precpt	annual_season_temp	anonymized_name	area	area_2	c_n_ratio	carbon_perc	clone	cm_to_stem	collection_timestamp	country	cur_land_use	depth	depth_m	description	dna_extracted	drainage_class	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_subject_id	latitude	latitude_deg	longitude	longitude_deg	nitrogen_perc	orig_sample_name	perc_moisture	ph	ph_meth	physical_location_2	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	samp_weight_dna_ext	sample_scientific_name	sample_taxid	sample_type	scientific_name	soil_series	soil_type	store_cond	taxon_id	temperature	title	vineyard
2382.DPOO1.C1.HA.3.637.rhizo.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.02525	41.02525	-72.46158	-72.46158	Missing: Not provided	DPOO1.C1.HA.3.637	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.3.638.root.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.02525	41.02525	-72.46158	-72.46158	Missing: Not provided	DPOO1.C1.HA.3.638	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.3.639.leav.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS7	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Leaves	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.02525	41.02525	-72.46158	-72.46158	Missing: Not provided	DPOO1.C1.HA.3.639	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.04	soil metagenome	410658	leaves	plant metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.3.640.gp.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS7	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Grapes	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.02525	41.02525	-72.46158	-72.46158	Missing: Not provided	DPOO1.C1.HA.3.640	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.22	soil metagenome	410658	grapes	plant metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.4.243.root.9.11.lane1.NoIndex.L001.sequences	herbicide	0.0	4.17	55.33	HS10	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2011-09-14	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.02539	41.02539	-72.46176	-72.46176	Missing: Not provided	DPOO1.C1.HA.4.243	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.4.35.root.6.11.lane1.NoIndex.L001.sequences	herbicide	0.0	4.17	55.33	HS10	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2011-06-22	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.02552	41.02552	-72.46178	-72.46178	Missing: Not provided	DPOO1.C1.HA.4.35	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.4.442.rhizo.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2012-04-12	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.02534	41.02534	-72.46171	-72.46171	Missing: Not provided	DPOO1.C1.HA.4.442	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.4.442.rhizo.4.12.r1.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2012-04-12	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.02534	41.02534	-72.46171	-72.46171	Missing: Not provided	DPOO1.C1.HA.4.442.r1	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.4.443.root.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2012-04-12	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.02534	41.02534	-72.46171	-72.46171	Missing: Not provided	DPOO1.C1.HA.4.443	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.4.641.bulk.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Cutchogue	DP001	14.0808	1.193	clone_1	15	2012-09-25	GAZ:United States of America	crop cover	0.05-0.07	Not applicable	Bulk_soil	TRUE	well	6	6	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	cropland biome	vineyard	bulk soil	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.02525	41.02525	-72.46158	-72.46158	0.085	DPOO1.C1.HA.4.641	0.17	6.75	2:5 soil-water	ANL	ANL	TRUE	TRUE	Free-living	Non-saline	Soil (non-saline)	2382	0.24	soil metagenome	410658	soil	soil metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	410658	18.52	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.4.642.rhizo.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.02525	41.02525	-72.46158	-72.46158	Missing: Not provided	DPOO1.C1.HA.4.642	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.4.643.root.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.02525	41.02525	-72.46158	-72.46158	Missing: Not provided	DPOO1.C1.HA.4.643	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.4.644.leav.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS7	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Leaves	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.02525	41.02525	-72.46158	-72.46158	Missing: Not provided	DPOO1.C1.HA.4.644	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.04	soil metagenome	410658	leaves	plant metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.4.645.gp.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS7	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Grapes	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.02525	41.02525	-72.46158	-72.46158	Missing: Not provided	DPOO1.C1.HA.4.645	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.22	soil metagenome	410658	grapes	plant metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.5.248.root.9.11.lane1.NoIndex.L001.sequences	herbicide	0.0	4.17	55.33	HS10	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2011-09-14	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.02534	41.02534	-72.46171	-72.46171	Missing: Not provided	DPOO1.C1.HA.5.248	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.5.447.rhizo.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2012-04-12	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.02534	41.02534	-72.46171	-72.46171	Missing: Not provided	DPOO1.C1.HA.5.447	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.5.448.root.4.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS10	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2012-04-12	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS10	41.02534	41.02534	-72.46171	-72.46171	Missing: Not provided	DPOO1.C1.HA.5.448	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.5.646.bulk.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Cutchogue	DP001	13.0691	1.099	clone_1	13.4	2012-09-25	GAZ:United States of America	crop cover	0.05-0.07	Not applicable	Bulk_soil	TRUE	well	6	6	True	EMP sample	Free-living	Non-saline	Soil (non-saline)	cropland biome	vineyard	bulk soil	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.02525	41.02525	-72.46158	-72.46158	0.084	DPOO1.C1.HA.5.646	0.16	7.05	2:5 soil-water	ANL	ANL	TRUE	TRUE	Free-living	Non-saline	Soil (non-saline)	2382	0.24	soil metagenome	410658	soil	soil metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	410658	18.8	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.5.647.rhizo.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS1	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Rhizosphere	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	rhizosphere	soil	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS1	41.02525	41.02525	-72.46158	-72.46158	Missing: Not provided	DPOO1.C1.HA.5.647	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.24	rhizosphere metagenome	939928	rhizosphere	rhizosphere metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	939928	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.5.648.root.9.12.lane7.NoIndex.L007.sequences	herbicide	0.0	4.17	55.33	HS7	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Roots	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant rhizosphere	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.02525	41.02525	-72.46158	-72.46158	Missing: Not provided	DPOO1.C1.HA.5.648	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant rhizosphere	2382	0.22	root metagenome	1118232	roots	root metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1118232	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.5.649.leav.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS7	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Leaves	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS7	41.02525	41.02525	-72.46158	-72.46158	Missing: Not provided	DPOO1.C1.HA.5.649	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.04	soil metagenome	410658	leaves	plant metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
2382.DPOO1.C1.HA.5.650.gp.9.12.lane8.NoIndex.L008.sequences	herbicide	0.0	4.17	55.33	HS3	Cutchogue	DP001	Not applicable	Not applicable	clone_1	Not applicable	2012-09-25	GAZ:United States of America	crop cover	Not applicable	Not applicable	Grapes	TRUE	well	6	6	True	EMP sample	Host-associated	Plant	Plant corpus	cropland biome	vineyard	organic material	plant-associated	biome	terrestrial biome	anthropogenic terrestrial biome	cropland biome	Not applicable	Not applicable	USA:NY	HS3	41.02525	41.02525	-72.46158	-72.46158	Missing: Not provided	DPOO1.C1.HA.5.650	Missing: Not provided	Not applicable	Missing: Not applicable	ANL	ANL	TRUE	TRUE	Host-associated	Plant	Plant corpus	2382	0.22	soil metagenome	410658	grapes	plant metagenome	Haven	Coarse-loamy_over_sandy_or_sandy-skeletal.mixed.active.mesic_Typic_Dystrudepts	-80	1297885	Missing: Not collected	The Soil Microbiome Influences Grapevine-Associated Microbiota	Dick_Pfeifel
