sample_name	altitude	altitude_m	anonymized_name	batid	body_habitat	body_product	body_site	cage	collection_date	collection_timestamp	country	depth	depth_m	description	diet	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	escaped_during_trial	extracted_dna_avail_now	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	last_meal	latitude	latitude_deg	life_stage	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	reproductive_status	sample_scientific_name	sample_taxid	sample_type	scientific_name	sex	species	timepoint	title	tot_mass	treatment	type_sample	weight_g
2338.0701.15.M	0	0.0	0701.15.M	701.15	UBERON:feces	UBERON:feces	UBERON:feces	1	2013-07-05 00:00:00	2013-07-05	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	701.15	sk__Eukaryota	40233	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	reproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	Middle	Song_Whitehead_bats	23.5	none	Fecal	23.5
2338.0701.16.I	0	0.0	0701.16.I	701.16	UBERON:feces	UBERON:feces	UBERON:feces	Missing: Not provided	2013-07-01 00:00:00	2013-07-01	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	Missing: Not provided	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	701.16	sk__Eukaryota	40233	banana	9.75	9.75	juvenile	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia castanea	Initial	Song_Whitehead_bats	11.5	Missing: Not provided	Fecal	11.5
2338.0701.17.E	0	0.0	0701.17.E	701.17	UBERON:feces	UBERON:feces	UBERON:feces	2	2014-07-22 00:00:00	2014-07-22	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	701.17	sk__Eukaryota	40233	banana	9.75	9.75	subadult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	End	Song_Whitehead_bats	18	piperine	Fecal	18
2338.0701.17.I	0	0.0	0701.17.I	701.17	UBERON:feces	UBERON:feces	UBERON:feces	2	2013-07-01 00:00:00	2013-07-01	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	701.17	sk__Eukaryota	40233	banana	9.75	9.75	subadult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	Initial	Song_Whitehead_bats	18	piperine	Fecal	18
2338.0701.17.M	0	0.0	0701.17.M	701.17	UBERON:feces	UBERON:feces	UBERON:feces	2	2013-07-05 00:00:00	2013-07-05	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	701.17	sk__Eukaryota	40233	banana	9.75	9.75	subadult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	Middle	Song_Whitehead_bats	18	piperine	Fecal	18
2338.0701.19.I	0	0.0	0701.19.I	701.19	UBERON:feces	UBERON:feces	UBERON:feces	Missing: Not provided	2013-07-01 00:00:00	2013-07-01	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	Missing: Not provided	True	Costa Rica	c__Mammalia	Not applicable	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia castanea	s__Carollia_castanea	701.19	sk__Eukaryota	138696	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	reproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia castanea	Initial	Song_Whitehead_bats	12	Missing: Not provided	Fecal	12
2338.0701.2.E	0	0.0	0701.2.E	701.2	UBERON:feces	UBERON:feces	UBERON:feces	1	2014-07-22 00:00:00	2014-07-22	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	701.2	sk__Eukaryota	40233	banana	9.75	9.75	juvenile	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	End	Song_Whitehead_bats	17.5	none	Fecal	17.5
2338.0701.2.I	0	0.0	0701.2.I	701.2	UBERON:feces	UBERON:feces	UBERON:feces	1	2013-07-01 00:00:00	2013-07-01	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	701.2	sk__Eukaryota	40233	banana	9.75	9.75	juvenile	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	Initial	Song_Whitehead_bats	17.5	none	Fecal	17.5
2338.0701.2.M	0	0.0	0701.2.M	701.2	UBERON:feces	UBERON:feces	UBERON:feces	1	2013-07-05 00:00:00	2013-07-05	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	701.2	sk__Eukaryota	40233	banana	9.75	9.75	juvenile	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	Middle	Song_Whitehead_bats	17.5	none	Fecal	17.5
2338.0701.21.I	0	0.0	0701.21.I	701.21	UBERON:feces	UBERON:feces	UBERON:feces	Missing: Not provided	2013-07-01 00:00:00	2013-07-01	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	Missing: Not provided	True	Costa Rica	c__Mammalia	Not applicable	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia castanea	s__Carollia_castanea	701.21	sk__Eukaryota	138696	banana	9.75	9.75	juvenile	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	female	Carollia castanea	Initial	Song_Whitehead_bats	12.5	Missing: Not provided	Fecal	12.5
2338.0701.22.I	0	0.0	0701.22.I	701.22	UBERON:feces	UBERON:feces	UBERON:feces	Missing: Not provided	2013-07-01 00:00:00	2013-07-01	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	Missing: Not provided	True	Costa Rica	c__Mammalia	Not applicable	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia castanea	s__Carollia_castanea	701.22	sk__Eukaryota	138696	banana	9.75	9.75	subadult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia castanea	Initial	Song_Whitehead_bats	11.5	Missing: Not provided	Fecal	11.5
2338.0701.3.E	0	0.0	0701.3.E	701.3	UBERON:feces	UBERON:feces	UBERON:feces	1	2014-07-23 00:00:00	2014-07-23	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	701.3	sk__Eukaryota	40233	banana	9.75	9.75	subadult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	reproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	End	Song_Whitehead_bats	21	none	Fecal	21
2338.0701.3.I	0	0.0	0701.3.I	701.3	UBERON:feces	UBERON:feces	UBERON:feces	1	2013-07-01 00:00:00	2013-07-01	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	701.3	sk__Eukaryota	40233	banana	9.75	9.75	subadult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	reproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	Initial	Song_Whitehead_bats	21	none	Fecal	21
2338.0701.3.I1	0	0.0	0701.3.I1	701.3	UBERON:feces	UBERON:feces	UBERON:feces	1	2013-07-01 00:00:00	2013-07-01	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	701.3	sk__Eukaryota	40233	banana	9.75	9.75	subadult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	reproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	Initial	Song_Whitehead_bats	21	none	Fecal	21
2338.0701.3.M	0	0.0	0701.3.M	701.3	UBERON:feces	UBERON:feces	UBERON:feces	1	2013-07-05 00:00:00	2013-07-05	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	701.3	sk__Eukaryota	40233	banana	9.75	9.75	subadult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	reproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	Middle	Song_Whitehead_bats	21	none	Fecal	21
2338.0701.4.E	0	0.0	0701.4.E	701.4	UBERON:feces	UBERON:feces	UBERON:feces	2	2014-07-23 00:00:00	2014-07-23	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	701.4	sk__Eukaryota	40233	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	End	Song_Whitehead_bats	19.5	piperine	Fecal	19.5
2338.0701.4.I	0	0.0	0701.4.I	701.4	UBERON:feces	UBERON:feces	UBERON:feces	2	2013-07-01 00:00:00	2013-07-01	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	701.4	sk__Eukaryota	40233	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	Initial	Song_Whitehead_bats	19.5	piperine	Fecal	19.5
2338.0701.4.M	0	0.0	0701.4.M	701.4	UBERON:feces	UBERON:feces	UBERON:feces	2	2013-07-05 00:00:00	2013-07-05	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	701.4	sk__Eukaryota	40233	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	Middle	Song_Whitehead_bats	19.5	piperine	Fecal	19.5
2338.0701.6.I	0	0.0	0701.6.I	701.6	UBERON:feces	UBERON:feces	UBERON:feces	Missing: Not provided	2013-07-01 00:00:00	2013-07-01	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	Missing: Not provided	True	Costa Rica	c__Mammalia	Not applicable	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia castanea	s__Carollia_castanea	701.6	sk__Eukaryota	138696	banana	9.75	9.75	juvenile	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	female	Carollia castanea	Initial	Song_Whitehead_bats	10.5	Missing: Not provided	Fecal	10.5
2338.0701.7.I	0	0.0	0701.7.I	701.7	UBERON:feces	UBERON:feces	UBERON:feces	Missing: Not provided	2013-07-01 00:00:00	2013-07-01	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	Missing: Not provided	True	Costa Rica	c__Mammalia	Not applicable	f__Vespertilionidae	g__Myotis	k__Metazoa	o__Chiroptera	p__Chordata	Myotis	s__	701.7	sk__Eukaryota	9434	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	lactating	bat metagenome	1213622	stool	bat metagenome	female	Myotis sp.	Initial	Song_Whitehead_bats		Missing: Not provided	Fecal	Missing: Not provided
2338.0701.8.I	0	0.0	0701.8.I	701.8	UBERON:feces	UBERON:feces	UBERON:feces	Missing: Not provided	2013-07-01 00:00:00	2013-07-01	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	Missing: Not provided	True	Costa Rica	c__Mammalia	Not applicable	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia castanea	s__Carollia_castanea	701.8	sk__Eukaryota	138696	banana	9.75	9.75	juvenile	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	female	Carollia castanea	Initial	Song_Whitehead_bats	12.5	Missing: Not provided	Fecal	12.5
2338.0701.9.I	0	0.0	0701.9.I	701.9	UBERON:feces	UBERON:feces	UBERON:feces	Missing: Not provided	2013-07-01 00:00:00	2013-07-01	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	Missing: Not provided	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	701.9	sk__Eukaryota	40233	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	pregnant	bat metagenome	1213622	stool	bat metagenome	female	Carollia perspicillata	Initial	Song_Whitehead_bats	19	Missing: Not provided	Fecal	19
2338.0702.1.I	0	0.0	0702.1.I	702.1	UBERON:feces	UBERON:feces	UBERON:feces	1	2013-07-02 00:00:00	2013-07-02	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	702.1	sk__Eukaryota	40233	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	Initial	Song_Whitehead_bats	19.5	none	Fecal	19.5
2338.0702.1.M	0	0.0	0702.1.M	702.1	UBERON:feces	UBERON:feces	UBERON:feces	1	2013-07-05 00:00:00	2013-07-05	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	702.1	sk__Eukaryota	40233	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	male	Carollia perspicillata	Middle	Song_Whitehead_bats	19.5	none	Fecal	19.5
2338.0702.2.E	0	0.0	0702.2.E	702.2	UBERON:feces	UBERON:feces	UBERON:feces	2	2014-07-23 00:00:00	2014-07-23	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	702.2	sk__Eukaryota	40233	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	female	Carollia perspicillata	End	Song_Whitehead_bats	21	piperine	Fecal	21
2338.0702.2.I	0	0.0	0702.2.I	702.2	UBERON:feces	UBERON:feces	UBERON:feces	2	2013-07-02 00:00:00	2013-07-02	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	702.2	sk__Eukaryota	40233	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	female	Carollia perspicillata	Initial	Song_Whitehead_bats	21	piperine	Fecal	21
2338.0702.2.M	0	0.0	0702.2.M	702.2	UBERON:feces	UBERON:feces	UBERON:feces	2	2013-07-05 00:00:00	2013-07-05	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	702.2	sk__Eukaryota	40233	banana	9.75	9.75	adult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	female	Carollia perspicillata	Middle	Song_Whitehead_bats	21	piperine	Fecal	21
2338.0702.4.E	0	0.0	0702.4.E	702.4	UBERON:feces	UBERON:feces	UBERON:feces	2	2014-07-23 00:00:00	2014-07-23	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	702.4	sk__Eukaryota	40233	banana	9.75	9.75	subadult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	female	Carollia perspicillata	End	Song_Whitehead_bats	20.5	piperine	Fecal	20.5
2338.0702.4.I	0	0.0	0702.4.I	702.4	UBERON:feces	UBERON:feces	UBERON:feces	2	2013-07-02 00:00:00	2013-07-02	GAZ:Costa Rica	0	0	bat fecal sample	frugivore	True	1403.74	1403.74	True	EMP sample	Host-associated	Animal	Animal distal gut	tropical moist broadleaf forest biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	forest biome	broadleaf forest biome	tropical broadleaf forest biome	tropical moist broadleaf forest biome	0	True	Costa Rica	c__Mammalia	Seba's short-tailed bat	f__Phyllostomidae	g__Carollia	k__Metazoa	o__Chiroptera	p__Chordata	Carollia perspicillata	s__Carollia_perspicillata	702.4	sk__Eukaryota	40233	banana	9.75	9.75	subadult	-83.75	-83.75	CCME	True	True	Host-associated	Animal	Animal distal gut	2338	nonreproductive	bat metagenome	1213622	stool	bat metagenome	female	Carollia perspicillata	Initial	Song_Whitehead_bats	20.5	piperine	Fecal	20.5
