sample_name	altitude_m	anonymized_name	body_habitat	body_product	body_site	collection_timestamp	country	depth_m	description	disease_stat	disease_status	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	latitude	latitude_deg	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_scientific_name	sample_taxid	sample_type	scientific_name	title	wsg84
894.C1489.lane5.NoIndex.L005	0.0	C1489	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Kangaroo feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	C1489	sk__Eukaryota	9322	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1490.lane5.NoIndex.L005	0.0	C1490	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Kangaroo feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	C1490	sk__Eukaryota	9322	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1491.lane5.NoIndex.L005	0.0	C1491	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Kangaroo feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	C1491	sk__Eukaryota	9322	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1492.lane5.NoIndex.L005	0.0	C1492	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Kangaroo feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	C1492	sk__Eukaryota	9322	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1493.lane5.NoIndex.L005	0.0	C1493	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Kangaroo feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	C1493	sk__Eukaryota	9322	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1494.lane5.NoIndex.L005	0.0	C1494	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Kangaroo feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	C1494	sk__Eukaryota	9322	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1495.lane5.NoIndex.L005	0.0	C1495	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Kangaroo feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	C1495	sk__Eukaryota	9322	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1496.lane5.NoIndex.L005	0.0	C1496	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Kangaroo feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	C1496	sk__Eukaryota	9322	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE				894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1497.lane5.NoIndex.L005	0.0	C1497	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Kangaroo feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	C1497	sk__Eukaryota	9322	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1498.lane5.NoIndex.L005	0.0	C1498	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Kangaroo feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	C1498	sk__Eukaryota	9322	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1499.lane5.NoIndex.L005	0.0	C1499	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Kangaroo feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	C1499	sk__Eukaryota	9322	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1500.lane5.NoIndex.L005	0.0	C1500	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Kangaroo feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	C1500	sk__Eukaryota	9322	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1501.lane5.NoIndex.L005	0.0	C1501	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Kangaroo feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	C1501	sk__Eukaryota	9322	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1502.lane5.NoIndex.L005	0.0	C1502	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Kangaroo feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	C1502	sk__Eukaryota	9322	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1503.lane5.NoIndex.L005	0.0	C1503	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Kangaroo feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	C1503	sk__Eukaryota	9322	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1504.lane5.NoIndex.L005	0.0	C1504	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Kangaroo feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	kangaroo	f__Macropodidae	g__Macropus	k__Metazoa	o__Diprotodontia	p__Chordata	Macropus sp.	s__Macropus_sp.	C1504	sk__Eukaryota	9322	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE				894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1505.lane5.NoIndex.L005	0.0	C1505	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Sambar deer feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	C1505	sk__Eukaryota	662561	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1506.lane5.NoIndex.L005	0.0	C1506	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Sambar deer feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	C1506	sk__Eukaryota	662561	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1507.lane5.NoIndex.L005	0.0	C1507	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Sambar deer feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	C1507	sk__Eukaryota	662561	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1508.lane5.NoIndex.L005	0.0	C1508	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Sambar deer feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	C1508	sk__Eukaryota	662561	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1509.lane5.NoIndex.L005	0.0	C1509	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Sambar deer feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	C1509	sk__Eukaryota	662561	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1510.lane5.NoIndex.L005	0.0	C1510	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Sambar deer feces	Cryptosporidium ubiquitum	Cryptosporidium ubiquitum	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	C1510	sk__Eukaryota	662561	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1511.lane5.NoIndex.L005	0.0	C1511	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Sambar deer feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	C1511	sk__Eukaryota	662561	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1512.lane5.NoIndex.L005	0.0	C1512	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Sambar deer feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	C1512	sk__Eukaryota	662561	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1513.lane5.NoIndex.L005	0.0	C1513	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Sambar deer feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	C1513	sk__Eukaryota	662561	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
894.C1514.lane5.NoIndex.L005	0.0	C1514	UBERON:feces	UBERON:feces	UBERON:feces	2010-09-09	GAZ:Australia	0	Sambar deer feces		None	TRUE	204.3677	204.3677	True	EMP sample	Host-associated	Animal	Animal distal gut	Large river biome	animal-associated habitat	feces	host-associated	biome	aquatic biome	freshwater biome	freshwater river biome	Large river biome	Not applicable	Australia:Victoria	c__Mammalia	Sambar	f__Cervidae	g__Rusa	k__Metazoa	o__	p__Chordata	Rusa unicolor	s__Rusa_unicolor	C1514	sk__Eukaryota	662561	-37.939848	-37.939848	145.412228	145.412228	University of Melbourne	FALSE	TRUE	Host-associated	Animal	Animal distal gut	894	gut metagenome	749906	stool	gut metagenome	Catchment_sources_of_microbes	UTM: 55H 360480m E 5799670m N
